1 1.00000000000000000000
2 1.55835240274599542334
3 1.57638888888888888888
4 1.67733990147783251231
5 1.78272251308900523560
6 1.84054054054054054054
7 1.96820809248554913294
8 1.95689655172413793103
9 1.90223463687150837988
10 2.05120481927710843373
11 2.03892215568862275449
12 2.09538461538461538461
13 2.05740181268882175226
14 2.24752475247524752475
15 2.34827586206896551724
