1 1.00000000000000000000
2 1.91960148285449490268
3 2.89482879105520614954
4 3.90617633191890617633
5 3.83344733242134062927
6 3.68336434685522887979
7 3.51059322033898305084
8 3.89882352941176470588
9 3.73534715960324616771
10 3.74886877828054298642
11 3.82325796031379787724
12 3.79523591387998167659
13 3.80220284534189995410
14 3.84811890385508592661
15 3.84990706319702602230
